"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_Epochs","n_Units","Energy_Consumed","accuracy","f1_score","recall","rmse_lstm_pred","mae_pred","mae_max","mae_mean","mae_min","rmse_max","rmse_mean","rmse_min"
"super-sweep-641","2.5","false","3","3","2","200","50","0.00001904174124712717","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.772093566424367","12.575996785111862","12.655246971229456","12.61562187817066","12.575996785111862","23.23576713613318","22.503930351278775","21.772093566424367"
"glamorous-sweep-146","2.5","true","3","2","2","100","50","0.000017688844298823926","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.122071341329544","20.903859802880223","23.749273351416647","22.326566577148434","20.903859802880223","28.495009284284627","26.80854031280709","25.122071341329544"
"dutiful-sweep-694","2.5","false","1","3","3","200","10","0.000019996912220291532","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.79453205659446","12.3963577551111","15.676975486854449","13.641649510344797","12.3963577551111","23.75969592684618","22.2252785542322","20.79453205659446"
"summer-sweep-586","2.5","false","2","3","2","200","10","0.000019038203219556383","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.514004658952047","10.623965183961548","12.84232637987013","11.73314578191584","10.623965183961548","22.88190256242252","21.69795361068729","20.514004658952047"
"glad-sweep-637","2.5","false","3","3","2","100","10","0.00001846509320938632","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.396016598860236","12.319091185572242","14.90090091616148","13.609996050866862","12.319091185572242","23.344633680510853","21.870325139685544","20.396016598860236"
"eager-sweep-483","2.5","true","3","4","4","100","100","0.00001912205397244369","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.84372482024371","13.09500305159928","15.213050719422178","14.358960422094764","13.09500305159928","25.50287764325389","24.26278872838838","22.84372482024371"
"cerulean-sweep-423","2.5","true","2","3","4","100","100","0.00001839638574408064","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.044815827351265","13.804309746125458","17.035124353820006","15.01703718551041","13.804309746125458","25.16017749110451","23.09305391472999","21.044815827351265"
"super-sweep-963","2.5","false","3","3","4","100","100","0.00001928608067875909","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.772020048051143","12.847331470994828","16.19371774791371","14.355349722052242","12.554011642812752","24.704343713455113","22.88629599188864","20.772020048051143"
"mild-sweep-527","2.5","false","1","2","2","200","50","0.00001853947999699042","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.242940106105127","12.732289058695214","17.827453540673194","15.279871299684205","12.732289058695214","24.974037166201494","23.10848863615331","21.242940106105127"
"warm-sweep-863","2.5","false","1","4","4","200","50","0.00001892698038142448","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.27694480325299","13.473989739990238","15.0814183246563","14.136075139766543","13.473989739990238","24.97698634122635","23.77209411213546","22.27694480325299"
"devoted-sweep-646","2.5","false","3","4","2","200","10","0.000022339499092488624","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.521599519476645","16.160942188213397","17.130627901746077","16.64578504497974","16.160942188213397","26.56921266358477","25.545406091530708","24.521599519476645"
"pious-sweep-312","2.5","true","3","2","3","200","100","0.00001772999304239218","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.457174829782268","10.599252425235898","15.89306205531529","13.050128433452128","10.599252425235898","24.38268786418639","22.536978631091145","20.457174829782268"
"scarlet-sweep-417","2.5","true","2","2","4","100","100","0.000018804606180542453","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.944716880933907","15.366658808086443","18.62069634914646","16.696463360159736","15.366658808086443","25.40558026217543","24.06253030041644","21.944716880933907"
"earthy-sweep-314","2.5","true","3","3","3","100","50","0.000018110090584783873","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.010745351913897","14.56441470202161","17.546680375215608","16.116101117022627","14.56441470202161","25.7216779026924","24.16351470727257","22.010745351913897"
"lively-sweep-107","2.5","true","2","4","2","200","50","0.000017487216684026964","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.171819304840305","14.433655941098698","14.433655941098698","14.341113628991856","14.248571316885016","25.171819304840305","25.123481078141275","25.075142851442244"
"fancy-sweep-368","2.5","true","1","3","4","100","50","0.000017847485258369918","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.06812200398385","13.894342115684609","17.395136971768466","15.181476913333247","13.894342115684609","25.54073933084825","23.29061673103091","21.06812200398385"
"rare-sweep-416","2.5","true","2","2","4","100","50","0.000019368803086981012","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.14603413854029","13.571740797325234","16.87594113293933","15.519517082868305","13.571740797325234","24.697240779358378","23.393723092901386","21.14603413854029"
"sandy-sweep-471","2.5","true","3","2","4","100","100","0.000018479561004415168","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.635972459281597","14.801480395190747","18.62046013516513","16.97027277011624","14.801480395190747","25.253179191444023","24.312777068163047","21.635972459281597"
"gallant-sweep-645","2.5","false","3","4","2","100","100","0.000019797995673529207","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.50430139628379","12.517782614888771","13.633633197972683","13.075707906430727","12.517782614888771","24.595490576093493","23.54989598618864","22.50430139628379"
"zany-sweep-859","2.5","false","1","4","4","100","10","0.00001912776122576929","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.87888264730115","12.949702807141588","14.923350262768242","13.813950320137325","12.73059031601943","23.39437683193592","22.857288316208756","21.87888264730115"
"splendid-sweep-371","2.5","true","1","3","4","200","50","0.00001803679489893903","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.12202653440919","12.096719380960838","13.57818478655134","12.795893898822737","12.077294122869318","23.579621801704867","22.3987370309621","21.12202653440919"
"denim-sweep-793","2.5","false","3","2","3","100","10","0.0000208459219553649","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.823676234672824","12.302938230360947","16.835646517825435","14.437899586546266","12.302938230360947","24.699173327384916","22.764672355386196","20.823676234672824"
"swift-sweep-260","2.5","true","2","3","3","100","50","0.00001738934967875821","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.52940908089011","13.956279545296011","15.8833811708921","15.205749220388173","13.956279545296011","24.56715061071416","23.54640803388897","21.52940908089011"
"confused-sweep-473","2.5","true","3","2","4","200","50","0.000018283070327173743","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.18155044243479","10.719014019220529","17.7002989882432","14.025699004096492","10.719014019220529","25.810558194212373","23.537958177471808","21.18155044243479"
"dandy-sweep-150","2.5","true","3","2","2","200","100","0.000018080992193635615","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.698471830783184","14.413140515453785","19.46986434976157","16.941502432607678","14.413140515453785","25.978662125038433","24.33856697791081","22.698471830783184"
"devout-sweep-697","2.5","false","1","4","3","100","10","0.000019558604584822335","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.05154764074286","12.713951700740669","16.926820895108307","14.805603941232915","12.713951700740669","25.570033659663505","23.235523185411953","21.05154764074286"
"glad-sweep-426","2.5","true","2","3","4","200","100","0.000018870667586591023","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.91571388217254","11.02113853664646","15.436242789132258","13.13240236317028","11.02113853664646","24.240394096751945","22.711874724827943","20.91571388217254"
"firm-sweep-918","2.5","false","2","4","4","200","100","0.00001930531066166332","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.687686601021877","14.617800681215757","14.617800681215757","14.179721369577384","13.574295413802506","24.133491322986085","23.59485967603149","23.246914208427487"
"decent-sweep-698","2.5","false","1","4","3","100","50","0.000019717809716701015","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.79307661934677","13.310095749495868","14.951741705401531","14.195651518559972","13.310095749495868","24.69735445112902","23.517346719085538","22.79307661934677"
"rural-sweep-965","2.5","false","3","3","4","200","50","0.00002137715624854347","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.082916881170185","11.034863132863231","13.680837764432832","12.718309556995738","11.034863132863231","24.437547015204345","22.991989188451218","22.08157374361108"
"glowing-sweep-913","2.5","false","2","4","4","100","10","0.000019438144064684037","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.75110836082319","14.586747926707083","16.18532829478871","14.950938008930155","13.629401181307706","24.225816020387928","23.54069017207576","22.75110836082319"
"clear-sweep-155","2.5","true","3","3","2","200","50","0.000018103070683671504","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.95169482063819","12.080224683092789","12.080224683092789","11.808218696812222","11.536212710531656","22.1914503448731","22.071572582755643","21.95169482063819"
"lucky-sweep-201","2.5","true","1","2","3","100","100","0.000017425500760330754","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.303788469952195","11.120483419680909","17.903493158989452","14.534457585956526","11.120483419680909","25.812390046926737","23.11739462222133","20.303788469952195"
"solar-sweep-741","2.5","false","2","2","3","100","100","0.000019137899945258018","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.21109695141483","11.963536172287188","17.562476066926237","14.590060712171942","11.963536172287188","25.318524002602324","22.825118741093917","20.21109695141483"
"denim-sweep-972","2.5","false","3","4","4","200","100","0.000019783391934633985","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.1905882687336","14.606144261585582","16.132144849901078","14.710703651408403","13.908678866775311","25.413084913044703","23.947080680265625","22.97345646445058"
"radiant-sweep-633","2.5","false","3","2","2","100","100","0.000022174543703222677","0.9615384615384616","0.7272727272727273","0.5714285714285714","25.168963834555576","20.86776275935978","22.912559436669287","21.890161098014534","20.86776275935978","27.97985414734315","26.574408990949365","25.168963834555576"
"ethereal-sweep-860","2.5","false","1","4","4","100","50","0.00001892005365577903","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.728607528441607","12.111796594555347","14.975051805213829","14.153632142183378","12.111796594555347","24.906472644574404","23.48049419898813","21.728607528441607"
"valiant-sweep-377","2.5","true","1","4","4","200","50","0.000017949425362621316","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.78783002421139","14.146270024445773","14.316472025130633","13.988282410995684","13.260003503735035","24.671389442026072","23.82963189104452","22.905269895110287"
"wild-sweep-755","2.5","false","2","4","3","200","50","0.000018831567679388855","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.83759283509749","11.82012532324853","13.987910135323665","12.957487345483294","11.82012532324853","25.056237854681942","23.89881770800734","22.83759283509749"
"frosty-sweep-362","2.5","true","1","2","4","100","50","0.000018545643763703765","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.810708853781883","12.59918016246449","16.998982884315392","15.276076444075944","12.59918016246449","24.95313102048705","23.4270542339502","20.810708853781883"
"genial-sweep-693","2.5","false","1","3","3","100","100","0.000019124958794417984","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.635196290053948","15.002223742041648","16.05918380444019","15.385259675736862","15.002223742041648","24.320901562998458","23.158544743075907","21.635196290053948"
"ethereal-sweep-810","2.5","false","3","4","3","200","100","0.000024452052119351924","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.51777702524812","14.412623818375229","15.553995291573662","14.482418866600929","13.480637489853896","25.628986624659863","24.402232602634324","23.059934157994977"
"polar-sweep-203","2.5","true","1","2","3","200","50","0.000017117983810641008","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.866223263574355","10.355048655007105","16.58648210576045","13.459464280694078","10.355048655007105","24.703562859019694","22.733252961777932","20.866223263574355"
"ancient-sweep-106","2.5","true","2","4","2","200","10","0.000017530138837795068","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.197417220125622","13.585360298295454","13.82047405657087","13.70291717743316","13.585360298295454","24.197417220125622","24.08725641723801","23.977095614350397"
"honest-sweep-740","2.5","false","2","2","3","100","50","0.00001939090512686019","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.1440600048925","14.285517428945566","18.792509549227628","17.185451310749798","14.285517428945566","26.20790046594121","24.13624216806302","21.1440600048925"
"upbeat-sweep-805","2.5","false","3","4","3","100","10","0.000019059775899914683","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.672467586738453","14.16100283092152","15.950821566336495","14.985841183405626","14.16100283092152","24.27746669775856","23.463090551205017","22.672467586738453"
"dauntless-sweep-577","2.5","false","2","2","2","100","10","0.00001871964448939568","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.107023330767404","12.611544770000508","13.9413242650416","13.276434517521054","12.611544770000508","23.35082755101989","22.228925440893647","21.107023330767404"
"distinctive-sweep-687","2.5","false","1","2","3","100","100","0.000018637296830853907","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.189150916023113","13.786018987323711","17.254478318410108","15.258275238380598","13.786018987323711","25.16415227799343","23.206326649919145","21.189150916023113"
"elated-sweep-700","2.5","false","1","4","3","200","10","0.000019049236833090066","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.24188855104924","14.495554641842531","16.648666568112063","14.952027434245847","13.711861092782948","25.631301814796117","23.778577705032347","22.46254274925169"
"serene-sweep-702","2.5","false","1","4","3","200","100","0.00001958773369315749","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.288771962274023","13.160382322950486","14.067341476162994","13.664513176539035","13.160382322950486","24.303868160187477","24.028911156088625","23.49409334580436"
"scarlet-sweep-44","2.5","true","1","3","2","100","50","0.00001804508380215212","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.375998094117328","14.174028949529474","18.759755135672435","16.466892042600954","14.174028949529474","26.06392572456193","23.71996190933963","21.375998094117328"
"divine-sweep-524","2.5","false","1","2","2","100","50","0.00002154436013589033","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.333492478441343","19.757556848937195","21.202555992542617","20.480056420739903","19.757556848937195","26.753028229919845","25.543260354180596","24.333492478441343"
"fearless-sweep-808","2.5","false","3","4","3","200","10","0.000018664790760939872","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.44112631428097","13.545522174944198","14.798661677531456","14.358800218511144","13.545522174944198","24.098057154264676","23.504631891728895","22.44112631428097"
"polar-sweep-52","2.5","true","1","4","2","200","10","0.000017740259750159644","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.624616620948064","11.525656024090654","13.322709852501015","12.424182938295836","11.525656024090654","24.34865102204229","23.486633821495175","22.624616620948064"
"rosy-sweep-265","2.5","true","2","4","3","100","10","0.00001825862968546542","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.589799219317715","14.636761216042265","16.937392709231688","15.5206189874294","14.636761216042265","24.905648293966696","23.95598436959663","23.372505595505483"
"firm-sweep-156","2.5","true","3","3","2","200","100","0.00001739208248448588","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.941358642575633","11.829306785841112","13.60065794757001","12.71498236670556","11.829306785841112","23.810235423049903","22.87579703281277","21.941358642575633"
"devout-sweep-809","2.5","false","3","4","3","200","50","0.00001924992654978041","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.536678077688475","11.464407760184152","14.453067111245684","13.156575889712906","11.464407760184152","24.297723428062707","23.079252296289823","21.536678077688475"
"dandy-sweep-752","2.5","false","2","4","3","100","50","0.00001890009260382663","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.651334135870623","12.80514726966759","14.42689024198458","13.628930644800755","12.80514726966759","24.903315062867","23.54027639977527","22.651334135870623"
"volcanic-sweep-255","2.5","true","2","2","3","100","100","0.000017297161257440622","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.365531208134097","14.42379762866528","17.12805846343598","15.78471575061088","14.42379762866528","25.002248365155243","23.40239336535446","21.365531208134097"
"woven-sweep-153","2.5","true","3","3","2","100","100","0.000017782121132463923","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.96501104835486","13.700998958280488","16.67064786139154","15.185823409836017","13.700998958280488","24.462595136060063","22.713803092207463","20.96501104835486"
"different-sweep-421","2.5","true","2","3","4","100","10","0.0000190376531930748","0.9615384615384616","0.7272727272727273","0.5714285714285714","18.98823012103691","9.857393032638749","16.6005114303787","13.77820311540876","9.857393032638749","24.287376058949416","22.246389251073182","18.98823012103691"
"drawn-sweep-424","2.5","true","2","3","4","200","10","0.00002109481717736015","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.94227492488846","14.465002533830914","17.538378804154828","16.02214524746189","14.465002533830914","25.34950482047285","23.953367302210076","21.94227492488846"
"faithful-sweep-756","2.5","false","2","4","3","200","100","0.000019464957097127103","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.96797005947935","13.810264165070766","13.955037874533913","13.803744876878085","13.645932591029576","24.010361445364808","23.665404438261636","23.017881809940757"
"genial-sweep-644","2.5","false","3","4","2","100","50","0.000019189560110182687","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.378680018288023","12.459318808340097","13.597864186948303","13.0285914976442","12.459318808340097","23.853680449065568","23.116180233676797","22.378680018288023"
"jolly-sweep-43","2.5","true","1","3","2","100","10","0.000017676889964708128","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.531775253383454","11.38857365912896","16.106153237716875","13.747363448422917","11.38857365912896","24.067995493797383","22.29988537359042","20.531775253383454"
"silver-sweep-580","2.5","false","2","2","2","200","10","0.0000182405771947256","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.895749806552605","14.800587724006949","15.244501016512784","15.022544370259864","14.800587724006949","23.417892261551767","22.656821034052182","21.895749806552605"
"lemon-sweep-594","2.5","false","2","4","2","200","100","0.000018720803652580444","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.267885827500564","13.268764630681815","15.522505842729048","14.395635236705433","13.268764630681815","25.82005628609134","25.043971056795954","24.267885827500564"
"visionary-sweep-748","2.5","false","2","3","3","200","10","0.000019397295325641154","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.02031718435709","13.36263663425198","15.665901893675173","14.64723688970128","13.36263663425198","23.614885683787392","22.987908714432205","22.02031718435709"
"hopeful-sweep-264","2.5","true","2","3","3","200","100","0.000017643248965529084","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.463847061228183","11.540266459675578","14.172646006873984","12.84075137706938","11.540266459675578","23.83462404392269","23.22797975924045","22.463847061228183"
"rose-sweep-639","2.5","false","3","3","2","100","100","0.000018986338273385727","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.38467987669677","12.94883313733386","15.806398178774357","14.377615658054108","12.94883313733386","23.95347845026211","22.66907916347944","21.38467987669677"
"lilac-sweep-960","2.5","false","3","2","4","200","100","0.00003672120828709315","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.11158733968019","11.784927600097657","16.995587722104556","14.436472731196416","11.784927600097657","25.038311120651592","23.27753225330554","21.11158733968019"
"polished-sweep-308","2.5","true","3","2","3","100","50","0.000017680867045386575","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.298326140736062","11.287368597491378","17.69197577332336","15.0400117150509","11.287368597491378","25.55652551554112","23.266104580975625","20.298326140736062"
"worldly-sweep-212","2.5","true","1","4","3","100","50","0.000017421094867510824","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.70632530111022","12.593667917702415","13.83545946869293","13.416759612640776","12.593667917702415","24.08365595565776","23.13086998277556","22.602628691558692"
"different-sweep-53","2.5","true","1","4","2","200","50","0.000017369268829776906","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.029042178925813","14.19068071162236","15.21237105435458","14.70152588298847","14.19068071162236","24.899685394797405","24.46436378686161","24.029042178925813"
"peach-sweep-742","2.5","false","2","2","3","200","10","0.000018524874998526757","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.652874342443333","12.294294651100852","15.23002576127486","14.19522056308763","12.294294651100852","24.130219749871607","23.50837459795227","22.652874342443333"
"vital-sweep-530","2.5","false","1","3","2","100","50","0.0000191359422365464","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.537300187944663","14.973190191729657","16.992881689294595","15.983035940512126","14.973190191729657","24.525753665791665","23.031526926868167","21.537300187944663"
"lilac-sweep-688","2.5","false","1","2","3","200","10","0.00001936832389886541","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.01709872088625","12.873786055765526","15.848775136338274","14.090474158666042","12.873786055765526","23.800409916503895","22.52138042580214","21.01709872088625"
"ethereal-sweep-916","2.5","false","2","4","4","200","10","0.00002525995406710624","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.45096496140872","13.142005775273311","16.315217842874894","14.494059502698228","13.142005775273311","24.655234849534025","23.34037211851684","21.45096496140872"
"morning-sweep-961","2.5","false","3","3","4","100","10","0.00006120574884517851","0.9615384615384616","0.7272727272727273","0.5714285714285714","19.16719350431831","10.101787136484123","17.45651962304053","14.109501704307654","10.101787136484123","25.07230448810728","22.518490788223907","19.16719350431831"
"glamorous-sweep-739","2.5","false","2","2","3","100","10","0.000019997392116560557","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.21783449827135","14.243192124245384","16.39954739482929","15.2056657092338","14.243192124245384","24.338954424468167","22.94346802556819","21.21783449827135"
"olive-sweep-158","2.5","true","3","4","2","100","50","0.00001738573528976657","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.776291398895545","12.246564761154373","13.645726084998984","12.94614542307668","12.246564761154373","24.049335315694783","23.412813357295164","22.776291398895545"
"colorful-sweep-161","2.5","true","3","4","2","200","50","0.000021464124795900894","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.37575481302968","12.896540344872411","15.345120615020354","14.120830479946385","12.896540344872411","26.75341349462801","25.064584153828847","23.37575481302968"
"sandy-sweep-584","2.5","false","2","3","2","100","50","0.00001931892144717772","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.442750340334214","12.969781933118153","14.021198668165331","13.495490300641745","12.969781933118153","23.66825342383728","22.55550188208575","21.442750340334214"
"youthful-sweep-585","2.5","false","2","3","2","100","100","0.000018717159683663265","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.143413157543616","14.983956357326754","17.793269453251828","16.388612905289293","14.983956357326754","25.200706713940303","23.67205993574196","22.143413157543616"
"tough-sweep-309","2.5","true","3","2","3","100","100","0.00001754553121553992","0.9615384615384616","0.7272727272727273","0.5714285714285714","19.722183307509894","10.999498661031351","18.7747618581004","14.6769276043252","10.999498661031351","26.32495952556855","23.01358800197008","19.722183307509894"
"chocolate-sweep-800","2.5","false","3","3","3","100","50","0.000018980555250999108","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.167654943381283","13.23409897587764","16.065600981001417","14.958421092904493","13.23409897587764","24.671338818240173","23.325940109093807","21.167654943381283"
"ethereal-sweep-108","2.5","true","2","4","2","200","100","0.000017906302527841768","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.8404993022703","12.605258132577871","14.522573658494826","13.563915895536349","12.605258132577871","25.399297692745296","23.6198984975078","21.8404993022703"
"spring-sweep-103","2.5","true","2","4","2","100","10","0.00001741094078942865","0.9615384615384616","0.7272727272727273","0.5714285714285714","24.5970505237712","15.331321579811789","15.331321579811789","14.759642727145902","14.187963874480014","24.5970505237712","24.31780536947671","24.038560215182223"
"proud-sweep-749","2.5","false","2","3","3","200","50","0.000020649605342182564","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.698886355555153","12.736842065905288","14.064620899388697","13.553268943780015","12.736842065905288","24.901878159471803","24.28054460682657","23.698886355555153"
"youthful-sweep-807","2.5","false","3","4","3","100","100","0.000019307780323489903","0.9615384615384616","0.7272727272727273","0.5714285714285714","22.30479124596341","12.310349867149457","13.975057901833273","13.298493126833698","12.310349867149457","25.085727440520166","23.560662800581753","22.30479124596341"
"hardy-sweep-750","2.5","false","2","3","3","200","100","0.000018760185032663355","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.084364434562858","11.56188018513469","15.57993391271814","13.845819336677325","11.56188018513469","24.603470521411996","23.066767038316076","21.084364434562858"
"spring-sweep-966","2.5","false","3","3","4","200","100","0.000029920130164803013","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.459864498548445","10.653011041339033","14.408062587351615","12.416748472179066","10.653011041339033","23.319619027891015","22.043884912016495","20.459864498548445"
"dandy-sweep-40","2.5","true","1","2","2","200","10","0.000017684183477665304","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.718880714252045","13.228271962985747","13.803897059532266","13.516084511259006","13.228271962985747","22.718457427852833","21.71866907105244","20.718880714252045"
"smart-sweep-46","2.5","true","1","3","2","200","10","0.000017164347308638273","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.71596882595515","13.304424491426545","13.304424491426545","13.15404902946175","13.003673567496955","23.226942944701197","22.471455885328176","21.71596882595515"
"kind-sweep-850","2.5","false","1","2","4","200","10","0.000020146328808612123","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.206656255988943","10.998613300432478","16.139402142730315","13.566361672973636","10.998613300432478","24.515216286654304","22.499157651297775","20.206656255988943"
"royal-sweep-267","2.5","true","2","4","3","100","100","0.0000176972843578772","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.607416306929345","14.08901039983576","14.48379859032569","14.229199753137896","14.08901039983576","25.672391405078148","24.211324341940397","23.35416531381369"
"pleasant-sweep-648","2.5","false","3","4","2","200","100","0.00003564162909778563","0.9615384615384616","0.7272727272727273","0.5714285714285714","23.277638689684892","13.444066003735031","14.87382249022645","14.158944246980742","13.444066003735031","25.912319626305965","24.59497915799543","23.277638689684892"
"distinctive-sweep-469","2.5","true","3","2","4","100","10","0.000018141887992754216","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.778350176624755","12.892312201324067","17.100951322164168","15.082974816022602","12.892312201324067","24.8377202711637","23.228763453775592","20.778350176624755"
"rich-sweep-849","2.5","false","1","2","4","100","100","0.00001956100154930659","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.833968415687483","14.90551749426111","17.9271385108056","16.50459997665603","14.90551749426111","24.9999887788986","24.02150602061198","21.833968415687483"
"super-sweep-98","2.5","true","2","3","2","100","50","0.000018720110366730295","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.11312029598735","12.519882284427","17.031226142546416","14.775554213486709","12.519882284427","24.520224031329644","22.316672163658495","20.11312029598735"
"summer-sweep-958","2.5","false","3","2","4","200","10","0.00002172961083535054","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.52562586303024","11.541032449618257","16.40143618354302","14.225906746960923","11.541032449618257","24.284222748407423","22.73785180157687","20.52562586303024"
"vocal-sweep-427","2.5","true","2","4","4","100","10","0.000018335190225995657","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.870509276190095","13.16508852087244","16.36023841996627","14.68093623534364","13.16508852087244","24.285927408172615","23.24934193641372","21.870509276190095"
"vague-sweep-375","2.5","true","1","4","4","100","100","0.000017672148483838756","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.58827793041054","11.731822148469208","13.887888532683135","13.086922747644204","11.731822148469208","23.609338403317185","22.9354505746084","21.58827793041054"
"fresh-sweep-261","2.5","true","2","3","3","100","100","0.000017131127694914564","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.107643074523224","13.934684675578326","16.99977260869014","15.316088201085211","13.934684675578326","25.123734392257894","23.357033446808504","21.107643074523224"
"balmy-sweep-795","2.5","false","3","2","3","100","100","0.000019574310282483164","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.92291795329437","13.012509652115464","16.578128561123936","14.56292901104023","13.012509652115464","24.561489130808283","22.80879569046715","20.92291795329437"
"absurd-sweep-695","2.5","false","1","3","3","200","50","0.00002363570294520072","0.9615384615384616","0.7272727272727273","0.5714285714285714","20.06242416268835","8.85292759359781","14.288338139838675","11.722515827182258","8.85292759359781","23.37920019902783","21.941523257518455","20.06242416268835"
"genial-sweep-479","2.5","true","3","3","4","200","50","0.00001878146794755859","0.9615384615384616","0.7272727272727273","0.5714285714285714","21.385375808551323","9.901151080877137","14.82048234466949","12.828987011996183","9.901151080877137","24.014381587348005","22.853934526966157","21.385375808551323"
