"Name","Threshold","FlagCorrection","N_outlier_max","Window","Forecasting","n_neighbors","weights","Energy_Consumed","accuracy","f1_score","recall","rmse_knn_pred","rmse_max","rmse_mean","rmse_min","mae_pred","mae_max","mae_mean","mae_min"
"fresh-sweep-30","2","true","1","3","2","15","distance","1.80084627719326e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.072582906581047","24.55866233614378","24.315622621362415","24.072582906581047","15.26009892779289","16.311076849399562","15.785587888596226","15.26009892779289"
"dainty-sweep-628","2","false","3","4","2","10","distance","1.8577242682656309e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.3106172449734","25.3106172449734","24.83538498861428","24.360152732255163","15.547252658105856","15.547252658105856","14.997257963180504","14.447263268255153"
"dandy-sweep-675","2","false","1","3","3","10","uniform","2.0222250431654886e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.186126755473584","25.21268105993436","24.292901119411635","23.186126755473584","14.208159935064936","15.286758571428573","14.914635865800868","14.208159935064936"
"efficient-sweep-731","2","false","2","3","3","15","uniform","1.656536933147537e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.476462832452537","25.573683155485035","24.73221300971458","23.476462832452537","14.378304675324676","17.365965064935068","16.020557373737375","14.378304675324676"
"olive-sweep-461","2","true","3","3","4","15","uniform","2.0226141275328601e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"balmy-sweep-195","2","true","1","4","3","10","uniform","1.7500707672512467e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.940395999331848","24.940395999331848","24.512888665172653","24.110660049773713","15.974651558441565","15.974651558441565","14.88005915584416","13.790238961038964"
"peachy-sweep-835","2","false","1","3","4","5","uniform","1.637830166326795e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.39923274369527","27.39923274369527","25.79974745060717","23.88134847300656","17.678914935064935","17.678914935064935","16.23677363636364","15.37957103896104"
"wobbly-sweep-669","2","false","1","2","3","10","uniform","2.0891065981042325e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.38964584636116","25.36669434735151","25.01881517014352","24.38964584636116","14.628164155844155","16.854075","15.93433906926407","14.628164155844155"
"stoic-sweep-243","2","true","2","3","3","10","uniform","1.6313386008290666e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.186126755473584","25.21268105993436","24.292901119411635","23.186126755473584","14.208159935064936","15.286758571428573","14.914635865800868","14.208159935064936"
"wandering-sweep-518","2","false","1","4","2","5","distance","1.9950915280724578e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.988054304872136","28.988054304872136","28.54431323364024","28.10057216240834","17.650553090444443","17.650553090444443","17.459164940422006","17.267776790399566"
"cool-sweep-512","2","false","1","3","2","5","distance","1.8186008112201713e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.803707004804973","28.803707004804973","27.86507754811183","26.92644809141869","19.1455754834698","19.1455754834698","18.09876339059908","17.051951297728355"
"resilient-sweep-831","2","false","1","2","4","10","uniform","1.7217085646823057e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.384569288521693","25.223156895673963","24.98870687782248","24.384569288521693","14.615933701298705","16.899545584415584","16.052701525974026","14.615933701298705"
"spring-sweep-78","2","true","2","2","2","15","distance","2.1212470146615993e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.436080006850908","26.154393894862434","25.29523695085667","24.436080006850908","14.700019676961947","17.488287831433436","16.09415375419769","14.700019676961947"
"efficient-sweep-680","2","false","1","4","3","5","distance","1.987053864167542e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"winter-sweep-615","2","false","3","2","2","10","uniform","1.6766976468147732e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.383258032511893","25.444991266987817","24.914124649749855","24.383258032511893","14.577775974025975","17.000132727272728","15.788954350649352","14.577775974025975"
"polished-sweep-894","2","false","2","3","4","15","distance","1.991999331258083e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.757180790363204","24.983801525268703","24.037627227307407","22.79930343367427","14.661947499972175","16.23643938221249","14.930828902157822","13.24440247850412"
"vivid-sweep-294","2","true","3","2","3","15","distance","1.8121809191585373e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.43458127585955","26.095960518467024","25.40338158328718","24.43458127585955","14.657278649782093","17.419125642015896","16.48661850839737","14.657278649782093"
"light-sweep-249","2","true","2","4","3","10","uniform","2.1259569833192577e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.940395999331848","24.940395999331848","24.512888665172653","24.110660049773713","15.974651558441565","15.974651558441565","14.88005915584416","13.790238961038964"
"generous-sweep-792","2","false","3","4","3","15","distance","1.9160050108729997e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.2447407764482","24.60700056298945","24.11675352565771","23.49851923753549","15.411098118487198","15.52738287950982","14.75326962711675","13.321327883353227"
"usual-sweep-562","2","false","2","2","2","10","distance","2.0908062824459097e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.580993257877452","25.980398455126313","25.28069585650188","24.580993257877452","14.817222235465389","17.713428619634975","16.26532542755018","14.817222235465389"
"dry-sweep-734","2","false","2","4","3","5","distance","2.441791099002128e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.796637110330963","28.796637110330963","27.37949556247156","25.101765966765512","17.385909233397637","17.561536547825177","16.555351569971663","14.71860892869218"
"daily-sweep-893","2","false","2","3","4","15","uniform","2.25044350275362e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.267694592136596","25.74383409173057","24.298751083140456","23.22567572465067","14.12246528138528","17.1922770995671","15.389203603896105","13.686644675324674"
"fluent-sweep-81","2","true","2","3","2","10","uniform","2.5674083970759256e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.303012054143633","24.343498241148605","23.82325514764612","23.303012054143633","14.37330746753247","15.082345194805196","14.727826331168831","14.37330746753247"
"grateful-sweep-576","2","false","2","4","2","15","distance","1.8450380700768517e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.12015014568657","24.35032891370736","24.23523952969696","24.12015014568657","15.267216271783198","15.267216271783198","15.240801951890248","15.214387631997296"
"rose-sweep-845","2","false","1","4","4","15","uniform","1.900462114302728e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.85230578784978","24.995498254474352","24.1323716583986","23.355505766901903","15.803943549783556","16.154317142857142","15.021019329004332","13.947755367965367"
"stoic-sweep-410","2","true","2","4","4","5","distance","2.1619063310519474e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.67673030504872","28.67673030504872","26.531131994971084","24.03909166449771","17.188356064716572","17.515838994623536","16.19373809099911","14.93026323197344"
"glamorous-sweep-25","2","true","1","3","2","5","uniform","1.7113671117600565e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.622762530336548","27.622762530336548","26.749853829855823","25.8769451293751","18.22978584415585","18.22978584415585","17.082129090909092","15.934472337662337"
"woven-sweep-90","2","true","2","4","2","15","distance","1.8286862875849389e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.12015014568657","24.35032891370736","24.23523952969696","24.12015014568657","15.267216271783198","15.267216271783198","15.240801951890248","15.214387631997296"
"good-sweep-722","2","false","2","2","3","5","distance","1.8626564436746977e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.01667190819299","29.208299861342816","27.702770100575027","26.88333853218927","16.164032014574882","20.19194133083043","17.97590095268365","16.164032014574882"
"earthy-sweep-736","2","false","2","4","3","10","distance","1.956111417899188e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.355556054683102","25.355556054683102","24.579377753948663","23.769384268172857","15.633478245893052","15.633478245893052","14.617771590696576","13.483722706363368"
"legendary-sweep-192","2","true","1","3","3","15","distance","2.050290312927751e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.99330090929624","24.973450043483233","24.59589262864334","23.99330090929624","15.138650161671524","16.57543347935979","15.746365988285843","15.138650161671524"
"chocolate-sweep-507","2","false","1","2","2","10","uniform","2.1025876203339066e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.383258032511893","25.444991266987817","24.914124649749855","24.383258032511893","14.577775974025975","17.000132727272728","15.788954350649352","14.577775974025975"
"generous-sweep-721","2","false","2","2","3","5","uniform","1.9375771594215825e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.97395059521278","30.476907308350548","28.170872505959924","26.061759614316447","16.987070129870126","21.29768610389611","18.59980558441558","16.987070129870126"
"faithful-sweep-28","2","true","1","3","2","10","distance","1.744623586108042e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.23655087656897","25.23655087656897","25.11425465433555","24.991958432102138","16.1379670077497","16.1379670077497","15.79204818738501","15.446129367020315"
"true-sweep-35","2","true","1","4","2","15","uniform","1.7398726612011866e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","23.862801406275615","24.631975722152653","24.247388564214138","23.862801406275615","15.763997012987016","15.763997012987016","15.696229372294374","15.62846173160173"
"cool-sweep-511","2","false","1","3","2","5","uniform","1.6039183919916569e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","27.622762530336548","27.622762530336548","26.749853829855823","25.8769451293751","18.22978584415585","18.22978584415585","17.082129090909092","15.934472337662337"
"astral-sweep-34","2","true","1","4","2","10","distance","1.7400687834853874e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.3106172449734","25.3106172449734","24.83538498861428","24.360152732255163","15.547252658105856","15.547252658105856","14.997257963180504","14.447263268255153"
"generous-sweep-244","2","true","2","3","3","10","distance","2.006733341906713e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","25.127707475734834","25.315177740736654","25.130523051104166","24.94868393684101","15.925653335929365","15.925653335929365","15.497901611977504","14.774710720343696"
"dry-sweep-36","2","true","1","4","2","15","distance","1.801163688124537e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","24.12015014568657","24.35032891370736","24.23523952969696","24.12015014568657","15.267216271783198","15.267216271783198","15.240801951890248","15.214387631997296"
"skilled-sweep-458","2","true","3","3","4","5","distance","1.8019508728507897e-7","0.9743589743589745","0.8333333333333333","0.7142857142857143","28.326680139923063","28.326680139923063","26.42244364896528","23.95927409253197","18.39081999262803","18.39081999262803","16.73049774107789","15.235815740303408"
