"Name","Threshold","FlagCorrection","N_outlier_max","FilterOrder","Forecasting","Forgetting","Regularization","Energy_Consumed","accuracy","f1_score","recall","mae_pred","mae_max","mae_mean","mae_min","rmse_pred","rmse_max","rmse_mean","rmse_min"
"treasured-sweep-933","2.5","false","3","4","4","0.95","0.1","4.828946561575422e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.004822416810203","24.64925058205594","16.17618490519262","5.004822416810203","18.22531737725821","31.714348862308192","25.070151573759723","18.22531737725821"
"vague-sweep-282","2.5","false","2","2","4","0.95","1","3.7327525518170056e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.611873217387762","23.38738596176722","15.496758098773451","4.611873217387762","18.149214094074175","30.73323425177291","24.584042797009143","18.149214094074175"
"fast-sweep-12","2.5","true","2","2","2","0.95","1","3.004345659847887e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.011726139171512","14.000135211550177","9.505930675360844","5.011726139171512","18.220195109631316","23.320591034431608","20.77039307203146","18.220195109631316"
"decent-sweep-816","2.5","false","1","4","2","0.95","1","2.8912040214411012e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.964962387939455","13.971342408444098","9.468152398191776","4.964962387939455","18.33766033867387","23.31779957089067","20.82772995478227","18.33766033867387"
"classic-sweep-897","2.5","false","3","4","3","0.99","0.1","3.494182400244325e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.399448510192709","20.571025856047044","13.35267350766008","5.399448510192709","18.44791582510491","26.919990842358693","22.950071152560213","18.44791582510491"
"floral-sweep-570","2.5","false","2","3","3","0.99","1","3.4491305261275964e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368144913559245","20.316890954252504","13.215715570754762","5.368144913559245","18.405133512053833","26.71871430450496","22.8358592809147","18.405133512053833"
"pleasant-sweep-912","2.5","false","2","4","3","1","1","3.4334647608097333e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.367351850395999","20.46569420601052","13.28561262972262","5.367351850395999","18.43922594251388","26.83041961130644","22.9011940418582","18.43922594251388"
"logical-sweep-969","2.5","false","3","4","4","1","0.1","5.0049985190601855e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.772103164124172","23.534000738234223","15.599749687642504","4.772103164124172","18.21868803113369","30.664515040222703","24.596231899349934","18.21868803113369"
"elated-sweep-696","2.5","true","2","4","2","1","1","3.4395058075662955e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.815835329088967","13.58989159561682","9.202863462352894","4.815835329088967","18.311525252068904","23.044000322112645","20.677762787090774","18.311525252068904"
"glad-sweep-687","2.5","true","1","4","2","1","0.1","3.007519769160656e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.816377522967456","13.590383219719415","9.203380371343435","4.816377522967456","18.311749924393208","23.044622036378556","20.678185980385884","18.311749924393208"
"laced-sweep-255","2.5","false","1","2","3","1","0.1","3.251619014374935e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.98327290690957","19.843663972634157","12.865183868698916","4.98327290690957","18.359810215199857","26.380862859347236","22.639335425838755","18.359810215199857"
"autumn-sweep-378","2.5","true","3","3","2","1","1","2.990727706989875e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.944073174332988","13.711304839035916","9.327689006684452","4.944073174332988","18.232692027722155","23.086325151652773","20.659508589687466","18.232692027722155"
"stilted-sweep-789","2.5","true","3","4","4","0.99","0.1","4.252999307242236e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.809993539977128","23.71643821292859","15.693303913997564","4.809993539977128","18.21931902699984","30.829068404260113","24.670088568929724","18.21931902699984"
"dandy-sweep-705","2.5","true","1","4","3","0.95","0.1","3.334453028375922e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.583189128811687","21.085991819913257","13.689606606209786","5.583189128811687","18.481370754601805","27.387974450157618","23.201108119485912","18.481370754601805"
"dutiful-sweep-141","2.5","true","3","2","4","0.99","0.1","3.904052064083569e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.402653531499938","22.577008238216493","15.069789170024825","4.402653531499938","18.19083181417549","29.954289937752787","24.253472645908204","18.19083181417549"
"spring-sweep-669","2.5","true","1","4","2","0.99","0.1","3.2344173897121844e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.835236807952555","13.651420016240548","9.243328412096552","4.835236807952555","18.318633015098797","23.08898598987618","20.703809502487488","18.318633015098797"
"swift-sweep-471","2.5","true","1","3","4","1","0.1","5.1577228520045545e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.587230236352339","22.87457048505301","15.232327172825514","4.587230236352339","18.224740945503424","30.18332052374102","24.367718553927492","18.224740945503424"
"bumbling-sweep-183","2.5","false","1","2","2","0.99","0.1","3.43213368271083e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878375659821046","13.649872690956276","9.264124175388664","4.878375659821046","18.204348289394005","23.05757260450468","20.630960446949345","18.204348289394005"
"crimson-sweep-795","2.5","true","1","4","4","1","0.1","4.2041589800747816e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.772103164124172","23.534000738234223","15.599749687642504","4.772103164124172","18.21868803113369","30.664515040222703","24.596231899349934","18.21868803113369"
"helpful-sweep-234","2.5","false","3","2","3","0.95","1","3.583639922390426e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.210893909339981","20.436347098103145","13.259395569301429","5.210893909339981","18.349943481894577","26.899981953230967","22.898781734519417","18.349943481894577"
"solar-sweep-393","2.5","true","3","3","3","0.95","0.1","3.859204971212825e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.546760753186472","20.855041504184637","13.556299218631372","5.546760753186472","18.42638683961942","27.21773875032776","23.096055403744874","18.42638683961942"
"fearless-sweep-546","2.5","false","1","3","3","0.95","1","3.4360245263845476e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.546050955844472","20.85406772789331","13.555528149407044","5.546050955844472","18.42604778864889","27.216155595514387","23.09517387050108","18.42604778864889"
"bright-sweep-249","2.5","false","3","2","3","0.99","0.1","3.873334877185799e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0209808612702735","19.941048252354935","12.929269008520548","5.0209808612702735","18.356244066355476","26.457517319817494","22.676438605018948","18.356244066355476"
"lyric-sweep-399","2.5","true","1","3","3","0.99","0.1","3.502783212575701e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368910717335201","20.317975093665886","13.216566229587473","5.368910717335201","18.405489368798616","26.7204522923049","22.836816590565984","18.405489368798616"
"icy-sweep-873","2.5","false","2","4","3","0.95","0.1","3.434898229531629e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.583189128811687","21.085991819913257","13.689606606209786","5.583189128811687","18.481370754601805","27.387974450157618","23.201108119485912","18.481370754601805"
"frosty-sweep-963","2.5","false","2","4","4","1","0.1","4.71030395119164e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.772103164124172","23.534000738234223","15.599749687642504","4.772103164124172","18.21868803113369","30.664515040222703","24.596231899349934","18.21868803113369"
"twilight-sweep-768","2.5","true","2","4","4","0.95","1","4.666555033509212e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.004245033778962","24.648745071572236","16.175849726511508","5.004245033778962","18.225135490448174","31.713317677386083","25.06970252780313","18.225135490448174"
"zesty-sweep-414","2.5","true","3","3","3","0.99","1","3.02042098765772e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368144913559245","20.316890954252504","13.215715570754762","5.368144913559245","18.405133512053833","26.71871430450496","22.8358592809147","18.405133512053833"
"legendary-sweep-507","2.5","false","1","3","2","0.99","0.1","3.1098080015302316e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.95184502940066","13.777617825178456","9.36473142728956","4.95184502940066","18.240217863662103","23.135522137169996","20.687870000416048","18.240217863662103"
"ancient-sweep-318","2.5","false","2","2","4","1","1","4.7673074065338987e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.354562687605053","22.434480811558668","14.991765899263616","4.354562687605053","18.20384124287462","29.823001623616715","24.201453323932363","18.20384124287462"
"chocolate-sweep-474","2.5","true","1","3","4","1","1","4.095420138456676e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.586611306490004","22.87410656250328","15.232038131530388","4.586611306490004","18.224551834544375","30.18226388086539","24.36727234321626","18.224551834544375"
"major-sweep-951","2.5","false","3","4","4","0.99","0.1","4.103192614479667e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.809993539977128","23.71643821292859","15.693303913997564","4.809993539977128","18.21931902699984","30.829068404260113","24.670088568929724","18.21931902699984"
"smart-sweep-30","2.5","true","2","2","2","0.99","1","2.9909324882358606e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878014654590212","13.64945329323312","9.263733973911666","4.878014654590212","18.20413034966264","23.057009440700952","20.630569895181797","18.20413034966264"
"zany-sweep-828","2.5","false","3","4","2","0.95","1","3.003321753617961e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.964962387939455","13.971342408444098","9.468152398191776","4.964962387939455","18.33766033867387","23.31779957089067","20.82772995478227","18.33766033867387"
"absurd-sweep-540","2.5","false","3","3","2","1","1","2.972502176097199e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.944073174332988","13.711304839035916","9.327689006684452","4.944073174332988","18.232692027722155","23.086325151652773","20.659508589687466","18.232692027722155"
"jolly-sweep-348","2.5","true","1","3","2","0.99","1","3.5840813672317995e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.951374401345517","13.777152103036697","9.364263252191106","4.951374401345517","18.23999347820999","23.134922396845056","20.68745793752752","18.23999347820999"
"fresh-sweep-333","2.5","true","2","3","2","0.95","0.1","3.0040384879789094e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0670411944662","14.12313212302478","9.59508665874549","5.0670411944662","18.261551856517897","23.390214105457172","20.825882980987537","18.261551856517897"
"zesty-sweep-567","2.5","false","2","3","3","0.99","0.1","3.962414719189333e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368910717335201","20.317975093665886","13.216566229587473","5.368910717335201","18.405489368798616","26.7204522923049","22.836816590565984","18.405489368798616"
"cool-sweep-645","2.5","false","3","3","4","1","0.1","4.7312659072405146e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.587230236352339","22.87457048505301","15.232327172825514","4.587230236352339","18.224740945503424","30.18332052374102","24.367718553927492","18.224740945503424"
"vital-sweep-42","2.5","true","1","2","2","1","1","2.823011866528052e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.8644724493305445","13.5841090562231","9.224290752776822","4.8644724493305445","18.198991777958927","23.007855890237533","20.60342383409823","18.198991777958927"
"spring-sweep-519","2.5","false","3","3","2","0.99","0.1","3.08103623646932e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.95184502940066","13.777617825178456","9.36473142728956","4.95184502940066","18.240217863662103","23.135522137169996","20.687870000416048","18.240217863662103"
"easy-sweep-273","2.5","false","1","2","4","0.95","0.1","4.1825545586233505e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.612364216806062","23.3875729928952","15.49692432422102","4.612364216806062","18.149378090625028","30.734084031463045","24.584394701412492","18.149378090625028"
"worldly-sweep-858","2.5","false","2","4","2","1","1","3.7996391019229726e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.815835329088967","13.58989159561682","9.202863462352894","4.815835329088967","18.311525252068904","23.044000322112645","20.677762787090774","18.311525252068904"
"floral-sweep-501","2.5","false","3","3","2","0.95","0.1","3.242301467682612e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0670411944662","14.12313212302478","9.59508665874549","5.0670411944662","18.261551856517897","23.390214105457172","20.825882980987537","18.261551856517897"
"zany-sweep-729","2.5","true","2","4","3","0.99","0.1","3.432748026448785e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.399448510192709","20.571025856047044","13.35267350766008","5.399448510192709","18.44791582510491","26.919990842358693","22.950071152560213","18.44791582510491"
"volcanic-sweep-972","2.5","false","3","4","4","1","1","4.318222134088501e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.771454126564389","23.533403863663292","15.599367506723947","4.771454126564389","18.2185018121871","30.663359902135976","24.59573724156928","18.2185018121871"
"glowing-sweep-264","2.5","false","2","2","3","1","1","3.43131455772689e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.982573470663893","19.842625192242807","12.864376673745229","4.982573470663893","18.359462382724576","26.379137376341777","22.638397819228647","18.359462382724576"
"rosy-sweep-579","2.5","false","1","3","3","1","0.1","3.7671558011425084e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.339819197504207","20.207763745124527","13.150452284533529","5.339819197504207","18.401044837906465","26.629480376062343","22.789239258343684","18.401044837906465"
"peachy-sweep-888","2.5","false","1","4","3","0.99","1","3.8830619863700934e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.398671398888192","20.569893589780783","13.35177583359309","5.398671398888192","18.447561013307745","26.9182211320846","22.949098459985603","18.447561013307745"
"helpful-sweep-426","2.5","true","2","3","3","1","1","3.865655580461357e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.339041584055469","20.20665109405598","13.149581718859466","5.339041584055469","18.400682812267817","26.627700578014647","22.78826043259092","18.400682812267817"
"fancy-sweep-915","2.5","false","3","4","3","1","0.1","4.108730919445709e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.3681432660557435","20.46685707624862","13.286532171792482","5.3681432660557435","18.439586524512315","26.832232561399294","22.90218874108275","18.439586524512315"
"fearless-sweep-372","2.5","true","2","3","2","1","1","3.3925085116127084e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.944073174332988","13.711304839035916","9.327689006684452","4.944073174332988","18.232692027722155","23.086325151652773","20.659508589687466","18.232692027722155"
"visionary-sweep-303","2.5","false","3","2","4","0.99","0.1","3.8994444860489046e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.402653531499938","22.577008238216493","15.069789170024825","4.402653531499938","18.19083181417549","29.954289937752787","24.253472645908204","18.19083181417549"
"comic-sweep-405","2.5","true","2","3","3","0.99","0.1","3.9165437200886626e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368910717335201","20.317975093665886","13.216566229587473","5.368910717335201","18.405489368798616","26.7204522923049","22.836816590565984","18.405489368798616"
"stellar-sweep-495","2.5","false","2","3","2","0.95","0.1","3.0213425032646536e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0670411944662","14.12313212302478","9.59508665874549","5.0670411944662","18.261551856517897","23.390214105457172","20.825882980987537","18.261551856517897"
"fearless-sweep-498","2.5","false","2","3","2","0.95","1","3.1810718751330575e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0665648208479235","14.122696578301555","9.59463069957474","5.0665648208479235","18.261337032829335","23.389654160289385","20.82549559655936","18.261337032829335"
"denim-sweep-918","2.5","false","3","4","3","1","1","3.9920056092341845e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.367351850395999","20.46569420601052","13.28561262972262","5.367351850395999","18.43922594251388","26.83041961130644","22.9011940418582","18.43922594251388"
"deep-sweep-621","2.5","false","2","3","4","0.99","0.1","4.234466604480581e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.628271032488042","23.042737162836566","15.319286304096511","4.628271032488042","18.218292182726604","30.334846853442738","24.432222766498295","18.218292182726604"
"lyric-sweep-411","2.5","true","3","3","3","0.99","0.1","4.3582568676785944e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368910717335201","20.317975093665886","13.216566229587473","5.368910717335201","18.405489368798616","26.7204522923049","22.836816590565984","18.405489368798616"
"zesty-sweep-204","2.5","false","1","2","2","1","1","3.427116542184194e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.8644724493305445","13.5841090562231","9.224290752776822","4.8644724493305445","18.198991777958927","23.007855890237533","20.60342383409823","18.198991777958927"
"expert-sweep-336","2.5","true","2","3","2","0.95","1","3.005983909815768e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0665648208479235","14.122696578301555","9.59463069957474","5.0665648208479235","18.261337032829335","23.389654160289385","20.82549559655936","18.261337032829335"
"deft-sweep-864","2.5","false","3","4","2","1","1","3.061479627477739e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.815835329088967","13.58989159561682","9.202863462352894","4.815835329088967","18.311525252068904","23.044000322112645","20.677762787090774","18.311525252068904"
"polished-sweep-672","2.5","true","1","4","2","0.99","1","3.0288170187431114e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.834700452067625","13.650922778972356","9.24281161551999","4.834700452067625","18.318412114962268","23.088376618518723","20.703394366740497","18.318412114962268"
"hopeful-sweep-138","2.5","true","2","2","4","0.99","1","5.7945925270183176e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.402165267456613","22.576734173694383","15.069598308804864","4.402165267456613","18.190655955888023","29.953313889660546","24.25306874203327","18.190655955888023"
"toasty-sweep-825","2.5","false","3","4","2","0.95","0.1","2.8826032091097255e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.965476302690776","13.971790827887522","9.46863356528915","4.965476302690776","18.33787250142781","23.318365991189175","20.828119246308493","18.33787250142781"
"warm-sweep-243","2.5","false","2","2","3","0.99","0.1","3.865655580461357e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.0209808612702735","19.941048252354935","12.929269008520548","5.0209808612702735","18.356244066355476","26.457517319817494","22.676438605018948","18.356244066355476"
"sweepy-sweep-750","2.5","true","2","4","3","1","1","3.8769185489905385e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.367351850395999","20.46569420601052","13.28561262972262","5.367351850395999","18.43922594251388","26.83041961130644","22.9011940418582","18.43922594251388"
"daily-sweep-231","2.5","false","3","2","3","0.95","0.1","3.6952775838017265e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.211532437998132","20.437248151445136","13.260107125760433","5.211532437998132","18.35026208703462","26.901494062171132","22.899612063663778","18.35026208703462"
"absurd-sweep-123","2.5","true","3","2","4","0.95","0.1","4.3327616025534456e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.612364216806062","23.3875729928952","15.49692432422102","4.612364216806062","18.149378090625028","30.734084031463045","24.584394701412492","18.149378090625028"
"stellar-sweep-186","2.5","false","1","2","2","0.99","1","3.275987982647166e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878014654590212","13.64945329323312","9.263733973911666","4.878014654590212","18.20413034966264","23.057009440700952","20.630569895181797","18.20413034966264"
"vibrant-sweep-783","2.5","true","2","4","4","0.99","0.1","4.3261062120589294e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.809993539977128","23.71643821292859","15.693303913997564","4.809993539977128","18.21931902699984","30.829068404260113","24.670088568929724","18.21931902699984"
"glowing-sweep-3","2.5","true","1","2","2","0.95","0.1","3.6261639132817444e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.012150362652742","14.00052584517955","9.506338103916146","5.012150362652742","18.22040006165301","23.321114149045115","20.770757105349062","18.22040006165301"
"wise-sweep-606","2.5","false","2","3","4","0.95","1","4.1861382304280906e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.831638694659656","23.93968176270492","15.788352394730186","4.831638694659656","18.199847746784485","31.188237662286586","24.80672600204364","18.199847746784485"
"pretty-sweep-930","2.5","false","2","4","4","0.95","1","4.825874842885646e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.004245033778962","24.648745071572236","16.175849726511508","5.004245033778962","18.225135490448174","31.713317677386083","25.06970252780313","18.225135490448174"
"easy-sweep-126","2.5","true","3","2","4","0.95","1","4.2629311976725154e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.611873217387762","23.38738596176722","15.496758098773451","4.611873217387762","18.149214094074175","30.73323425177291","24.584042797009143","18.149214094074175"
"stellar-sweep-723","2.5","true","1","4","3","0.99","0.1","4.29026949401153e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.399448510192709","20.571025856047044","13.35267350766008","5.399448510192709","18.44791582510491","26.919990842358693","22.950071152560213","18.44791582510491"
"dulcet-sweep-36","2.5","true","3","2","2","0.99","1","3.432543245202801e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878014654590212","13.64945329323312","9.263733973911666","4.878014654590212","18.20413034966264","23.057009440700952","20.630569895181797","18.20413034966264"
"rosy-sweep-552","2.5","false","2","3","3","0.95","1","3.4879365722417796e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.546050955844472","20.85406772789331","13.555528149407044","5.546050955844472","18.42604778864889","27.216155595514387","23.09517387050108","18.42604778864889"
"valiant-sweep-144","2.5","true","3","2","4","0.99","1","4.0624503578530695e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.402165267456613","22.576734173694383","15.069598308804864","4.402165267456613","18.190655955888023","29.953313889660546","24.25306874203327","18.190655955888023"
"resilient-sweep-177","2.5","false","3","2","2","0.95","0.1","3.8848026269609674e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.012150362652742","14.00052584517955","9.506338103916146","5.012150362652742","18.22040006165301","23.321114149045115","20.770757105349062","18.22040006165301"
"dandy-sweep-69","2.5","true","3","2","3","0.95","0.1","3.861457564918662e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.211532437998132","20.437248151445136","13.260107125760433","5.211532437998132","18.35026208703462","26.901494062171132","22.899612063663778","18.35026208703462"
"soft-sweep-270","2.5","false","3","2","3","1","1","3.4499496511115366e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.982573470663893","19.842625192242807","12.864376673745229","4.982573470663893","18.359462382724576","26.379137376341777","22.638397819228647","18.359462382724576"
"swift-sweep-879","2.5","false","3","4","3","0.95","0.1","3.9642577504031985e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.583189128811687","21.085991819913257","13.689606606209786","5.583189128811687","18.481370754601805","27.387974450157618","23.201108119485912","18.481370754601805"
"vocal-sweep-747","2.5","true","2","4","3","1","0.1","3.7718657698001664e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.3681432660557435","20.46685707624862","13.286532171792482","5.3681432660557435","18.439586524512315","26.832232561399294","22.90218874108275","18.439586524512315"
"silver-sweep-18","2.5","true","3","2","2","0.95","1","3.193544647527031e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.011726139171512","14.000135211550177","9.505930675360844","5.011726139171512","18.220195109631316","23.320591034431608","20.77039307203146","18.220195109631316"
"ethereal-sweep-522","2.5","false","3","3","2","0.99","1","2.802021788814575e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.951374401345517","13.777152103036697","9.364263252191106","4.951374401345517","18.23999347820999","23.134922396845056","20.68745793752752","18.23999347820999"
"eager-sweep-939","2.5","false","1","4","4","0.99","0.1","4.326720555796884e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.809993539977128","23.71643821292859","15.693303913997564","4.809993539977128","18.21931902699984","30.829068404260113","24.670088568929724","18.21931902699984"
"spring-sweep-207","2.5","false","2","2","2","1","0.1","2.9908300976128685e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.864811592049361","13.58452758702462","9.22466958953699","4.864811592049361","18.199214826388047","23.008430679285468","20.603822752836756","18.199214826388047"
"fanciful-sweep-810","2.5","true","3","4","4","1","1","4.303477884377571e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.771454126564389","23.533403863663292","15.599367506723947","4.771454126564389","18.2185018121871","30.663359902135976","24.59573724156928","18.2185018121871"
"comic-sweep-651","2.5","true","1","4","2","0.95","0.1","3.0087484566365674e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.965476302690776","13.971790827887522","9.46863356528915","4.965476302690776","18.33787250142781","23.318365991189175","20.828119246308493","18.33787250142781"
"eager-sweep-27","2.5","true","2","2","2","0.99","0.1","3.0347556748766794e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878375659821046","13.649872690956276","9.264124175388664","4.878375659821046","18.204348289394005","23.05757260450468","20.630960446949345","18.204348289394005"
"golden-sweep-708","2.5","true","1","4","3","0.95","1","3.5580741489916875e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.582465921586546","21.08494336315806","13.688780525642146","5.582465921586546","18.48103175622911","27.386366373227577","23.20021401762054","18.48103175622911"
"logical-sweep-609","2.5","false","3","3","4","0.95","0.1","4.168731824519354e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.832205692382249","23.9400659853086","15.78861488435148","4.832205692382249","18.200028782694744","31.18917048171759","24.807125662041507","18.200028782694744"
"wobbly-sweep-753","2.5","true","3","4","3","1","0.1","3.8775328927284945e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.3681432660557435","20.46685707624862","13.286532171792482","5.3681432660557435","18.439586524512315","26.832232561399294","22.90218874108275","18.439586524512315"
"classic-sweep-33","2.5","true","3","2","2","0.99","0.1","3.3848503126389715e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.878375659821046","13.649872690956276","9.264124175388664","4.878375659821046","18.204348289394005","23.05757260450468","20.630960446949345","18.204348289394005"
"efficient-sweep-402","2.5","true","1","3","3","0.99","1","4.064805342181898e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.368144913559245","20.316890954252504","13.215715570754762","5.368144913559245","18.405133512053833","26.71871430450496","22.8358592809147","18.405133512053833"
"elated-sweep-693","2.5","true","2","4","2","1","0.1","3.00526717545482e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.816377522967456","13.590383219719415","9.203380371343435","4.816377522967456","18.311749924393208","23.044622036378556","20.678185980385884","18.311749924393208"
"logical-sweep-9","2.5","true","2","2","2","0.95","0.1","2.823011866528052e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","5.012150362652742","14.00052584517955","9.506338103916146","5.012150362652742","18.22040006165301","23.321114149045115","20.770757105349062","18.22040006165301"
"bumbling-sweep-486","2.5","true","3","3","4","1","1","4.07883285753188e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.586611306490004","22.87410656250328","15.232038131530388","4.586611306490004","18.224551834544375","30.18226388086539","24.36727234321626","18.224551834544375"
"valiant-sweep-102","2.5","true","2","2","3","1","1","3.92002500127041e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.982573470663893","19.842625192242807","12.864376673745229","4.982573470663893","18.359462382724576","26.379137376341777","22.638397819228647","18.359462382724576"
"ruby-sweep-261","2.5","false","2","2","3","1","0.1","3.824110460818196e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.98327290690957","19.843663972634157","12.865183868698916","4.98327290690957","18.359810215199857","26.380862859347236","22.639335425838755","18.359810215199857"
"unique-sweep-510","2.5","false","1","3","2","0.99","1","3.4063784048865076e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.951374401345517","13.777152103036697","9.364263252191106","4.951374401345517","18.23999347820999","23.134922396845056","20.68745793752752","18.23999347820999"
"misunderstood-sweep-702","2.5","true","3","4","2","1","1","3.00168350365008e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.815835329088967","13.58989159561682","9.202863462352894","4.815835329088967","18.311525252068904","23.044000322112645","20.677762787090774","18.311525252068904"
"lunar-sweep-45","2.5","true","2","2","2","1","0.1","3.4360245263845476e-8","0.9615384615384616","0.7272727272727273","0.5714285714285714","4.864811592049361","13.58452758702462","9.22466958953699","4.864811592049361","18.199214826388047","23.008430679285468","20.603822752836756","18.199214826388047"
